"Year","Age","Female","Male","Total","FemalePost","MalePost","Fem1","Mal1"
1952,"5",0.001101,0.001258,0.001181,90.6890972971677,90.8901746151723,90.6890972971677,90.8901746151723
1953,"5",0.000985,0.001179,0.001084,90.6242271643698,90.8719398297792,90.6242271643698,90.8719398297792
1954,"5",0.000875,0.000964,0.000921,90.552271772308,90.7172309751823,90.552271772308,90.7172309751823
1955,"5",0.000936,0.001011,0.000975,90.6661257251806,90.8114566509221,90.6661257251806,90.8114566509221
1956,"5",0.000787,0.000949,0.00087,90.539200859873,90.7947919818415,90.539200859873,90.7947919818415
1957,"5",0.000897,0.000899,0.000898,90.7164908362671,90.7872879690331,90.7164908362671,90.7872879690331
1958,"5",0.000835,0.000962,9e-04,90.6913290618118,90.901641136557,90.6913290618118,90.901641136557
1959,"5",0.000794,0.000952,0.000875,90.6874431609607,90.9378134720126,90.6874431609607,90.9378134720126
1960,"5",0.000661,0.000823,0.000744,90.5505759023179,90.8388263892282,90.5505759023179,90.8388263892282
1961,"5",0.000679,0.000847,0.000765,90.6239055527775,90.9141926345331,90.6239055527775,90.9141926345331
1962,"5",0.000598,0.000773,0.000688,90.5433375419221,90.8693927397984,90.5433375419221,90.8693927397984
1963,"5",0.000647,0.000734,0.000692,90.668555445225,90.8642444711554,90.668555445225,90.8642444711554
1964,"5",0.000486,0.000713,0.000603,90.4288801373772,90.881838614285,90.4288801373772,90.881838614285
1965,"5",0.000564,0.000621,0.000593,90.6241881277275,90.7903100271341,90.6241881277275,90.7903100271341
1966,"5",0.00051,0.000665,0.00059,90.5700069647004,90.9053877371864,90.5700069647004,90.9053877371864
1967,"5",0.000489,0.000563,0.000526,90.5744210912095,90.7855020760001,90.5744210912095,90.7855020760001
1968,"5",0.000493,0.000596,0.000546,90.62903013853,90.8890848662557,90.62903013853,90.8890848662557
1969,"5",0.000463,0.000628,0.000547,90.6127103813262,90.9880061169884,90.6127103813262,90.9880061169884
1970,"5",0.000427,0.000596,0.000514,90.5782297032212,90.9823283689155,90.5782297032212,90.9823283689155
1971,"5",0.000379,0.000594,0.000489,90.5054442578276,91.0255887725427,90.5054442578276,91.0255887725427
1972,"5",0.000341,0.000527,0.000437,90.4462528927814,90.9525317530513,90.4462528927814,90.9525317530513
1973,"5",4e-04,0.00056,0.000482,90.6522973253585,91.059889739569,90.6522973253585,91.059889739569
1974,"5",0.000304,0.000443,0.000376,90.4243228424094,90.8721444772149,90.4243228424094,90.8721444772149
1975,"5",0.000307,0.000418,0.000364,90.480605251343,90.8606778910244,90.480605251343,90.8606778910244
1976,"5",0.000302,0.000411,0.000358,90.5106468838833,90.8904114243258,90.5106468838833,90.8904114243258
1977,"5",0.000256,0.000375,0.000317,90.3918596737406,90.8453659871299,90.3918596737406,90.8453659871299
1978,"5",0.000225,0.000358,0.000293,90.3092449942181,90.84559469889,90.3092449942181,90.84559469889
1979,"5",0.000251,0.000355,0.000305,90.4650598938981,90.8838012532947,90.4650598938981,90.8838012532947
1980,"5",0.000295,0.000366,0.000331,90.6730446738588,90.9609385485505,90.6730446738588,90.9609385485505
1981,"5",0.000222,0.000321,0.000273,90.4352090621439,90.876368089609,90.4352090621439,90.876368089609
1982,"5",0.000213,0.000314,0.000265,90.4402862087337,90.9009417037172,90.4402862087337,90.9009417037172
1983,"5",0.000199,0.000268,0.000234,90.4187612305014,90.7891574496497,90.4187612305014,90.7891574496497
1984,"5",0.000168,0.000246,0.000208,90.2958827479328,90.7501237564011,90.2958827479328,90.7501237564011
1985,"5",0.000179,0.000225,0.000202,90.4057669371229,90.7075143740031,90.4057669371229,90.7075143740031
1986,"5",0.000204,0.000178,0.000191,90.582963487879,90.5198192734206,90.582963487879,90.5198192734206
1987,"5",0.000156,0.000251,0.000205,90.361161864037,90.9101104135902,90.361161864037,90.9101104135902
1988,"5",0.000189,0.000248,0.000219,90.5995152345997,90.9447079719533,90.5995152345997,90.9447079719533
1989,"5",0.000164,0.000199,0.000182,90.504097010117,90.7712058018427,90.504097010117,90.7712058018427
1990,"5",0.000192,0.000207,0.000199,90.7081883170732,90.8572415217135,90.7081883170732,90.8572415217135
1991,"5",0.000191,0.000279,0.000236,90.7494287358447,91.2023562615994,90.7494287358447,91.2023562615994
1992,"5",0.000208,0.000183,0.000195,90.881155750252,90.8272523839494,90.881155750252,90.8272523839494
1993,"5",0.000208,0.000219,0.000214,90.9276181130046,91.0534597122543,90.9276181130046,91.0534597122543
1994,"5",0.000203,0.000197,2e-04,90.9497483750977,90.9942134625057,90.9497483750977,90.9942134625057
1995,"5",0.000175,0.000268,0.000223,90.8477907327321,91.3486184656085,90.8477907327321,91.3486184656085
1996,"5",0.000196,0.000182,0.000189,91.0075817807918,91.0082599235043,91.0075817807918,91.0082599235043
1997,"5",0.000172,0.000177,0.000175,90.9234239611273,91.0270247203313,90.9234239611273,91.0270247203313
1998,"5",1e-04,0.00012,0.00011,90.4275620330546,90.6849884818694,90.4275620330546,90.6849884818694
1999,"5",0.000127,0.000153,0.00014,90.7130412962777,90.9745564118097,90.7130412962777,90.9745564118097
2000,"5",0.000142,0.000112,0.000126,90.8711436301731,90.7092391130422,90.8711436301731,90.7092391130422
2001,"5",8.7e-05,0.00016,0.000124,90.427687053979,91.1125358083109,90.427687053979,91.1125358083109
2002,"5",8.1e-05,0.000169,0.000126,90.4026904527495,91.21388245933,90.4026904527495,91.21388245933
2003,"5",9.6e-05,0.000106,0.000101,90.6190518522976,90.7940445898489,90.6190518522976,90.7940445898489
2004,"5",7.3e-05,0.000106,9e-05,90.3916254647307,90.8406663411788,90.3916254647307,90.8406663411788
1950,"6",0.000963,0.001148,0.001057,83.2944254376635,81.8117153979907,83.2944254376635,81.8117153979907
1951,"6",0.000912,0.001071,0.000993,83.2827271059077,81.7842416174041,83.2827271059077,81.7842416174041
1952,"6",0.000837,0.00108,0.000962,83.2396262762909,81.8345645929197,83.2396262762909,81.8345645929197
1953,"6",0.000889,0.001008,0.00095,83.3426145312833,81.8075264472779,83.3426145312833,81.8075264472779
1954,"6",0.000726,0.00089,0.00081,83.1827824005623,81.7249791872179,83.1827824005623,81.7249791872179
1955,"6",0.000761,0.000901,0.000833,83.2725808335672,81.7792177079452,83.2725808335672,81.7792177079452
1956,"6",0.000719,0.000877,8e-04,83.2585239233946,81.7941741685541,83.2585239233946,81.7941741685541
1957,"6",0.000697,0.000836,0.000768,83.2701630664021,81.7882505151118,83.2701630664021,81.7882505151118
1958,"6",0.000736,0.000837,0.000788,83.3673228643385,81.8314006983617,83.3673228643385,81.8314006983617
1959,"6",0.000607,0.000792,0.000701,83.2173366266371,81.8180927455318,83.2173366266371,81.8180927455318
1960,"6",0.000624,0.000753,0.00069,83.2876732939151,81.8095513073623,83.2876732939151,81.8095513073623
1961,"6",0.00058,0.00076,0.000672,83.2572661190542,81.8607592386879,83.2572661190542,81.8607592386879
1962,"6",0.000572,0.000708,0.000641,83.2860920968615,81.8318396249464,83.2860920968615,81.8318396249464
1963,"6",0.000578,0.000678,0.000629,83.3392420641221,81.8304975450382,83.3392420641221,81.8304975450382
1964,"6",0.000456,0.000685,0.000573,83.1448760949322,81.8827238212052,83.1448760949322,81.8827238212052
1965,"6",0.000497,0.000558,0.000528,83.2736884014825,81.7196186711694,83.2736884014825,81.7196186711694
1966,"6",0.000393,0.000588,0.000493,83.0816230772231,81.8139413825318,83.0816230772231,81.8139413825318
1967,"6",0.000419,0.000556,0.00049,83.188399475244,81.7999374547289,83.188399475244,81.7999374547289
1968,"6",0.000368,0.00056,0.000466,83.1013265834589,81.8490606700526,83.1013265834589,81.8490606700526
1969,"6",0.00038,0.000523,0.000453,83.1761299879784,81.8226600762335,83.1761299879784,81.8226600762335
1970,"6",0.000365,0.000541,0.000455,83.1785711788085,81.8984526168602,83.1785711788085,81.8984526168602
1971,"6",0.000429,0.000463,0.000446,83.382845834122,81.784715117945,83.382845834122,81.784715117945
1972,"6",0.000345,0.000539,0.000445,83.2076484221934,81.9786583606129,83.2076484221934,81.9786583606129
1973,"6",0.000327,0.000512,0.000422,83.1967792660273,81.9692221405886,83.1967792660273,81.9692221405886
1974,"6",0.000333,0.000394,0.000365,83.2576766750786,81.7492031506921,83.2576766750786,81.7492031506921
1975,"6",0.000331,0.000481,0.000408,83.2943676504432,81.9906742373451,83.2943676504432,81.9906742373451
1976,"6",0.000281,0.000408,0.000346,83.1733190343679,81.8680288674886,83.1733190343679,81.8680288674886
1977,"6",0.000278,0.000427,0.000354,83.2053005686929,81.9555004321582,83.2053005686929,81.9555004321582
1978,"6",0.000265,0.000403,0.000336,83.2001243709565,81.9396077067214,83.2001243709565,81.9396077067214
1979,"6",0.000218,0.000297,0.000258,83.0476046977274,81.6763580094225,83.0476046977274,81.6763580094225
1980,"6",0.000292,0.00039,0.000342,83.3825785271746,81.9907273355886,83.3825785271746,81.9907273355886
1981,"6",0.000212,0.000304,0.000259,83.1051260895464,81.7835630237163,83.1051260895464,81.7835630237163
1982,"6",0.000253,0.000311,0.000283,83.3246443935699,81.8482829603344,83.3246443935699,81.8482829603344
1983,"6",0.000238,0.00025,0.000244,83.3062406684819,81.6719056918625,83.3062406684819,81.6719056918625
1984,"6",0.000178,0.000268,0.000224,83.0584686350705,81.7833864803563,83.0584686350705,81.7833864803563
1985,"6",0.000162,0.000263,0.000214,83.0069965099789,81.8065082578683,83.0069965099789,81.8065082578683
1986,"6",0.000211,0.00021,0.00021,83.3139733981906,81.6234164822531,83.3139733981906,81.6234164822531
1987,"6",0.000148,0.000259,0.000205,83.0020426284467,81.8750917390803,83.0020426284467,81.8750917390803
1988,"6",0.00014,0.000207,0.000174,82.9891878672599,81.6929371964913,82.9891878672599,81.6929371964913
1989,"6",0.00019,0.000155,0.000172,83.3372846067791,81.4455982459903,83.3372846067791,81.4455982459903
1990,"6",0.000143,0.00015,0.000147,83.0958202548466,81.4547631490124,83.0958202548466,81.4547631490124
1991,"6",0.000141,0.000245,0.000194,83.1244506049328,81.987340791306,83.1244506049328,81.987340791306
1992,"6",0.000126,0.000196,0.000162,83.0546877114742,81.8061519658369,83.0546877114742,81.8061519658369
1993,"6",0.000231,0.000249,0.00024,83.7035386050125,82.0874449289162,83.7035386050125,82.0874449289162
1994,"6",0.000203,0.000186,0.000194,83.6170419635006,81.8376934320098,83.6170419635006,81.8376934320098
1995,"6",0.000226,0.000218,0.000222,83.7670860736991,82.0383965469309,83.7670860736991,82.0383965469309
1996,"6",0.000151,0.000155,0.000153,83.4065460012098,81.7392813269061,83.4065460012098,81.7392813269061
1997,"6",0.000186,0.000198,0.000192,83.6577279280761,82.0260779665265,83.6577279280761,82.0260779665265
1998,"6",0.000145,0.000134,0.000139,83.4514300867515,81.677605461628,83.4514300867515,81.677605461628
1999,"6",0.000126,0.000152,0.000139,83.3536933412504,81.8456009083685,83.3536933412504,81.8456009083685
2000,"6",1e-04,0.000171,0.000137,83.1652967102551,82.00533866987,83.1652967102551,82.00533866987
2001,"6",0.000114,0.000116,0.000115,83.3390400626295,81.6592200303189,83.3390400626295,81.6592200303189
2002,"6",0.000129,0.000163,0.000147,83.5053691085647,82.0413347658644,83.5053691085647,82.0413347658644
2003,"6",0.000112,0.000102,0.000107,83.4067706654662,81.614512104187,83.4067706654662,81.614512104187
2004,"6",9.9e-05,9e-05,9.5e-05,83.3261067342737,81.5313036870782,83.3261067342737,81.5313036870782
1950,"7",0.00087,0.001026,0.00095,87.3052949340075,77.7016301192477,87.3052949340075,77.7016301192477
1951,"7",0.000847,0.000935,0.000892,87.3232743631309,77.6486006126104,87.3232743631309,77.6486006126104
1952,"7",0.00073,0.000889,0.000811,87.2193901487413,77.6379983086404,87.2193901487413,77.6379983086404
1953,"7",0.000796,0.000926,0.000863,87.3507167465633,77.7186222975774,87.3507167465633,77.7186222975774
1954,"7",0.000628,0.000801,0.000716,87.1584296733071,77.6134559998043,87.1584296733071,77.6134559998043
1955,"7",0.000642,0.000811,0.000729,87.2252497566489,77.6657100966561,87.2252497566489,77.6657100966561
1956,"7",0.000687,0.000791,0.000741,87.3377676913013,77.6805870001131,87.3377676913013,77.6805870001131
1957,"7",0.000618,0.000875,0.00075,87.2766938026566,77.8213599085078,87.2766938026566,77.8213599085078
1958,"7",0.000596,0.000786,0.000694,87.2852179583843,77.7539398043841,87.2852179583843,77.7539398043841
1959,"7",0.000534,0.000634,0.000585,87.2201450763991,77.5788789561969,87.2201450763991,77.5788789561969
1960,"7",0.000511,0.00065,0.000582,87.2208907737626,77.6436493544541,87.2208907737626,77.6436493544541
1961,"7",0.000451,0.000628,0.000541,87.1407604691816,77.6490641478374,87.1407604691816,77.6490641478374
1962,"7",0.000473,0.00065,0.000563,87.2331604642909,77.7233433340636,87.2331604642909,77.7233433340636
1963,"7",0.000498,0.000701,0.000601,87.3294370989436,77.8387258480132,87.3294370989436,77.8387258480132
1964,"7",0.000449,0.000614,0.000533,87.2706318557812,77.7460598789305,87.2706318557812,77.7460598789305
1965,"7",0.000434,0.00058,0.000509,87.2814254482594,77.7289400441286,87.2814254482594,77.7289400441286
1966,"7",0.000353,0.000493,0.000425,87.1196209172123,77.6062681044356,87.1196209172123,77.6062681044356
1967,"7",0.000333,0.000524,0.000431,87.1060672963794,77.7070976045187,87.1060672963794,77.7070976045187
1968,"7",0.000308,0.000481,0.000397,87.0727965354925,77.6613201801081,87.0727965354925,77.6613201801081
1969,"7",0.000284,0.000458,0.000373,87.0364429368002,77.6521690839213,87.0364429368002,77.6521690839213
1970,"7",0.000317,0.000555,0.000439,87.1911424186363,77.8841150033583,87.1911424186363,77.8841150033583
1971,"7",0.000335,0.000488,0.000413,87.291143122704,77.7953092852697,87.291143122704,77.7953092852697
1972,"7",0.000379,0.00042,4e-04,87.4593207420814,77.6850955804987,87.4593207420814,77.6850955804987
1973,"7",0.000286,0.000429,0.000359,87.2225482939388,77.7461447779541,87.2225482939388,77.7461447779541
1974,"7",0.00029,0.000451,0.000373,87.2812093522195,77.8360021883335,87.2812093522195,77.8360021883335
1975,"7",0.00026,0.000342,0.000302,87.2167820063745,77.5991925756982,87.2167820063745,77.5991925756982
1976,"7",0.000293,0.000362,0.000329,87.3810449304961,77.6958730402661,87.3810449304961,77.6958730402661
1977,"7",0.000271,0.000407,0.000341,87.3477630884787,77.8528890036876,87.3477630884787,77.8528890036876
1978,"7",0.000221,0.000351,0.000288,87.1885789152367,77.7447090315156,87.1885789152367,77.7447090315156
1979,"7",0.00019,0.000307,0.00025,87.0822122319995,77.6506175454417,87.0822122319995,77.6506175454417
1980,"7",0.000291,0.000357,0.000325,87.5532833731305,77.8413525694389,87.5532833731305,77.8413525694389
1981,"7",0.000216,0.000273,0.000245,87.3000104597632,77.612935572649,87.3000104597632,77.612935572649
1982,"7",0.00019,0.000262,0.000227,87.2165280703595,77.6116552710298,87.2165280703595,77.6116552710298
1983,"7",0.000214,0.000228,0.000221,87.3802519593409,77.5125033860279,87.3802519593409,77.5125033860279
1984,"7",0.000183,0.000252,0.000219,87.2685340432805,77.6524338343897,87.2685340432805,77.6524338343897
1985,"7",0.000169,0.000224,0.000198,87.2337185514821,77.574497788538,87.2337185514821,77.574497788538
1986,"7",0.00015,0.000241,0.000196,87.1592270767753,77.6874956599784,87.1592270767753,77.6874956599784
1987,"7",0.000147,0.00021,0.000179,87.1837963155778,77.5896532470099,87.1837963155778,77.5896532470099
1988,"7",0.000151,0.000222,0.000187,87.255415511734,77.6850700879695,87.255415511734,77.6850700879695
1989,"7",0.000133,0.000194,0.000164,87.1732567492608,77.5900978549653,87.1732567492608,77.5900978549653
1990,"7",0.000122,0.000207,0.000166,87.1317006118923,77.6948054789721,87.1317006118923,77.6948054789721
1991,"7",0.000114,0.000203,0.000159,87.1086499616736,77.7151396545532,87.1086499616736,77.7151396545532
1992,"7",0.00011,0.00022,0.000166,87.1177038251915,77.8354082116685,87.1177038251915,77.8354082116685
1993,"7",0.000193,0.000174,0.000183,87.7246855944239,77.6406829543354,87.7246855944239,77.6406829543354
1994,"7",0.000152,0.000215,0.000185,87.5306478724853,77.8921126730533,87.5306478724853,77.8921126730533
1995,"7",0.000172,0.000185,0.000179,87.6990337745725,77.7816774598087,87.6990337745725,77.7816774598087
1996,"7",0.00016,0.000213,0.000187,87.6714850591129,77.9624607902446,87.6714850591129,77.9624607902446
1997,"7",0.000124,0.000203,0.000164,87.4613647556041,77.9542215933817,87.4613647556041,77.9542215933817
1998,"7",9.8e-05,0.00016,0.00013,87.2708226147897,77.7560364193784,87.2708226147897,77.7560364193784
1999,"7",0.000115,0.000105,0.00011,87.4755592106023,77.3746699441069,87.4755592106023,77.3746699441069
2000,"7",7.1e-05,0.000141,0.000107,87.0380789054004,77.7093164741323,87.0380789054004,77.7093164741323
