"Year","Age","Female","Male","Total"
1956,"69",3.3877,4.3143,0.037926
1956,"70",3.777,4.7453,0.042006
1956,"71",4.1884,5.379,0.047111
1956,"72",4.7133,5.9125,0.052429
1956,"73",5.384,6.5938,0.059207
1956,"74",6.1711,7.5407,0.067813
1956,"75",6.4619,7.85,0.070793
1956,"76",7.6926,9.2403,0.083835
1956,"77",8.8047,10.2817,0.094682
1956,"78",9.7491,11.2744,0.104334
1956,"79",11.0957,12.9251,0.119109
1956,"80",12.5252,14.2033,0.132665
1956,"81",13.0842,15.1861,0.140037
1956,"82",14.9721,17.0513,0.158745
1956,"83",16.6048,19.3799,0.178089
1956,"84",18.0367,21.2575,0.194188
1956,"85",20.2004,22.9347,0.213515
1956,"86",22.5777,26.2928,0.241135
1956,"87",24.0154,26.7554,0.251386
1956,"88",25.9172,30.2247,0.276774
1956,"89",29.4047,33.0495,0.308635
1956,"90",30.6707,35.7899,0.326664
1956,"100",73.9496,100,0.791946
1956,"101",68.4783,38.2979,0.623377
1956,"102",47.191,36.3636,0.442623
1956,"103",82.7586,104.3478,0.888889
1956,"104",88.2353,0,0.697674
1956,"105",46.1538,0,0.315789
1956,"106",0,NA,0
1956,"107",150,NA,1.5
1956,"108",0,NA,0
1956,"109",NA,NA,NA
1956,"110+",NA,NA,NA
1957,"0",4.7726,5.6931,0.052437
1957,"1",0.542,0.5637,0.005531
1957,"2",0.2124,0.236,0.002244
1957,"3",0.1524,0.1644,0.001585
1957,"4",0.1045,0.1303,0.001177
1957,"5",0.0897,0.0899,0.000898
1957,"6",0.0697,0.0836,0.000768
1957,"7",0.0618,0.0875,0.00075
1957,"8",0.0577,0.0728,0.000654
1957,"9",0.0548,0.07,0.000626
1957,"10",0.05,0.0761,0.000633
1957,"11",0.0539,0.0689,0.000615
1957,"12",0.0496,0.0687,0.000593
1957,"13",0.0529,0.0729,0.000631
1957,"14",0.0519,0.0891,0.000707
1957,"15",0.0609,0.0977,0.000793
1957,"16",0.0564,0.1066,0.000815
1957,"17",0.0664,0.1233,0.00095
1957,"18",0.0667,0.138,0.001026
1957,"19",0.0626,0.1487,0.001055
1957,"20",0.077,0.158,0.00117
1957,"21",0.0751,0.148,0.00111
1957,"22",0.0796,0.1469,0.001127
1957,"23",0.0875,0.1539,0.001202
1957,"24",0.0831,0.1577,0.001198
1957,"25",0.1013,0.1558,0.001281
1957,"26",0.1028,0.1635,0.001327
1957,"27",0.1114,0.1659,0.001383
1957,"28",0.1031,0.1586,0.001304
1957,"29",0.1043,0.1696,0.001363
1957,"30",0.1154,0.185,0.001494
1957,"31",0.1245,0.1709,0.001471
1957,"32",0.1294,0.2021,0.001647
1957,"33",0.1343,0.1913,0.001618
1957,"34",0.1476,0.2208,0.001826
1957,"35",0.1646,0.2131,0.001876
1957,"36",0.1738,0.2473,0.002087
1957,"37",0.1919,0.2687,0.002285
1957,"38",0.1921,0.2718,0.0023
1957,"39",0.1931,0.2791,0.002341
1957,"40",0.2229,0.3252,0.002719
1957,"41",0.23,0.3473,0.002863
1957,"42",0.2179,0.3728,0.002924
1957,"43",0.2684,0.3644,0.003147
1957,"44",0.2723,0.4133,0.003406
1957,"45",0.2892,0.4807,0.003823
1957,"46",0.3328,0.5221,0.00425
1957,"47",0.3582,0.5646,0.004588
1957,"48",0.3956,0.6401,0.005147
1957,"49",0.4362,0.7463,0.005871
1957,"50",0.4721,0.8386,0.006502
1957,"51",0.5071,0.9083,0.007016
1957,"52",0.5564,1.0085,0.007749
1957,"53",0.5881,1.0982,0.008335
1957,"54",0.6427,1.2386,0.009284
1957,"55",0.6843,1.3562,0.010054
1957,"56",0.7847,1.4382,0.010945
1957,"57",0.8282,1.6121,0.011954
1957,"58",0.9041,1.7949,0.01315
1957,"59",1.0461,1.9285,0.01446
1957,"60",1.1486,2.0602,0.015538
1957,"61",1.2666,2.2468,0.016937
1957,"62",1.4204,2.409,0.018486
1957,"63",1.6461,2.6165,0.020697
1957,"64",1.7838,2.8648,0.022591
1957,"65",2.028,3.1248,0.025105
1957,"66",2.2425,3.3569,0.027282
1957,"67",2.4402,3.7068,0.0299
1957,"68",2.8166,3.9987,0.033292
1957,"69",3.1612,4.3887,0.036932
1957,"70",3.6251,4.753,0.041155
1957,"71",3.8834,5.1891,0.044516
1957,"72",4.5264,5.718,0.050465
1957,"73",5.0162,6.2472,0.055564
1957,"74",5.4899,6.7235,0.060334
1957,"75",6.4966,7.7009,0.070294
1957,"76",6.7728,8.2078,0.074064
1957,"77",7.8469,9.3994,0.085347
1957,"78",8.8084,10.8001,0.096949
1957,"79",9.7919,11.4984,0.105504
1957,"80",10.7219,12.529,0.115202
1957,"81",12.1424,14.0633,0.129822
1957,"82",12.8036,14.7735,0.136552
1957,"83",14.3946,17.2638,0.156245
1957,"84",15.9492,19.2504,0.173564
1957,"85",18.076,20.6366,0.191558
1957,"86",19.3158,23.2231,0.209295
1957,"87",21.9377,25.1725,0.232485
1957,"88",22.3338,26.1487,0.23868
1957,"89",25.304,29.6321,0.270386
1957,"90",26.5632,30.8096,0.282145
1957,"100",39.0935,51.7241,0.422175
1957,"101",43.299,48.9796,0.444444
1957,"102",33.3333,20.6897,0.306569
1957,"103",50,75,0.5625
1957,"104",18.75,60,0.285714
1957,"105",31.5789,75,0.444444
1957,"106",0,0,0
1957,"107",0,NA,0
1957,"108",300,NA,3
1957,"109",NA,NA,NA
1957,"110+",NA,NA,NA
1958,"0",4.4898,5.4444,0.049783
1958,"1",0.5192,0.5557,0.005379
1958,"2",0.2054,0.2275,0.002167
1958,"3",0.1348,0.1433,0.001391
1958,"4",0.1019,0.1074,0.001047
1958,"5",0.0835,0.0962,9e-04
1958,"6",0.0736,0.0837,0.000788
1958,"7",0.0596,0.0786,0.000694
1958,"8",0.0584,0.0645,0.000615
1958,"9",0.0428,0.0582,0.000507
1958,"10",0.0416,0.0562,0.000491
1958,"11",0.0392,0.0543,0.000469
1958,"12",0.0411,0.0672,0.000544
1958,"13",0.0395,0.0658,0.000529
1958,"14",0.0492,0.0769,0.000632
1958,"15",0.0494,0.084,0.000668
1958,"16",0.0548,0.1042,0.000795
1958,"17",0.0556,0.1203,0.000879
1958,"18",0.0578,0.1261,0.00092
1958,"19",0.061,0.1351,0.000982
1958,"20",0.0655,0.1432,0.00104
1958,"21",0.0715,0.1396,0.001049
1958,"22",0.0712,0.1324,0.001012
1958,"23",0.0778,0.1482,0.001123
1958,"24",0.0772,0.1486,0.001123
1958,"25",0.0842,0.1517,0.001173
1958,"26",0.0782,0.1507,0.001136
1958,"27",0.0958,0.1549,0.001248
1958,"28",0.0995,0.1657,0.00132
1958,"29",0.1007,0.1568,0.001282
1958,"30",0.1021,0.1702,0.001355
1958,"31",0.1195,0.179,0.001485
1958,"32",0.1163,0.1764,0.001455
1958,"33",0.1222,0.1703,0.001456
1958,"34",0.1297,0.2062,0.001666
1958,"35",0.1425,0.2038,0.001718
1958,"36",0.156,0.2173,0.001851
1958,"37",0.162,0.2252,0.00192
1958,"38",0.1711,0.2495,0.002085
1958,"39",0.1804,0.2557,0.002162
1958,"40",0.2082,0.2666,0.00236
1958,"41",0.2096,0.2968,0.002513
1958,"42",0.2359,0.3366,0.002841
1958,"43",0.2388,0.3734,0.003036
1958,"44",0.2683,0.4074,0.003354
1958,"45",0.2718,0.435,0.003508
1958,"46",0.3018,0.501,0.003987
1958,"47",0.3239,0.539,0.004287
1958,"48",0.362,0.6083,0.00482
1958,"49",0.4024,0.6447,0.005204
1958,"50",0.4518,0.7503,0.00597
1958,"51",0.4775,0.8281,0.006477
1958,"52",0.5197,0.9031,0.007053
1958,"53",0.5568,1.0431,0.007914
1958,"54",0.5815,1.1482,0.008536
1958,"55",0.6609,1.2401,0.009379
1958,"56",0.7065,1.36,0.010178
1958,"57",0.7536,1.5153,0.011136
1958,"58",0.8758,1.5762,0.012028
1958,"59",0.9404,1.7601,0.013171
1958,"60",1.0824,1.9541,0.01476
1958,"61",1.1532,2.0942,0.015697
1958,"62",1.3335,2.2393,0.017266
1958,"63",1.41,2.4746,0.01869
1958,"64",1.6218,2.6877,0.020846
1958,"65",1.8436,2.9027,0.023068
1958,"66",1.9831,3.1952,0.025133
1958,"67",2.2464,3.3955,0.027443
1958,"68",2.5433,3.6643,0.030271
1958,"69",2.7498,3.9616,0.032724
1958,"70",3.1652,4.3765,0.036871
1958,"71",3.5522,4.8175,0.040992
1958,"72",3.9948,5.1734,0.045047
1958,"73",4.5063,5.8556,0.050914
1958,"74",5.2068,6.2177,0.056475
1958,"75",5.669,6.9485,0.062293
1958,"76",6.6115,8.2627,0.07336
1958,"77",6.8086,8.303,0.074629
1958,"78",8.2157,9.7475,0.088885
1958,"79",9.1937,10.8379,0.09918
1958,"80",10.1976,11.5915,0.108115
1958,"81",11.3838,13.0275,0.121031
1958,"82",12.7071,14.8561,0.136362
1958,"83",13.3443,15.4823,0.142577
1958,"84",14.9495,17.2491,0.159199
1958,"85",16.6189,19.3946,0.17784
1958,"86",17.9138,21.2011,0.192733
1958,"87",19.8329,23.8146,0.214408
1958,"88",22.1743,24.7726,0.232042
1958,"89",23.3988,27.4826,0.250071
1958,"90",24.4543,27.6116,0.25692
1958,"100",39.823,86.2069,0.527157
1958,"101",58.0645,44.1176,0.547368
1958,"102",55,85.7143,0.608108
1958,"103",65.625,80,0.683544
1958,"104",26.087,120,0.428571
1958,"105",26.087,150,0.444444
1958,"106",42.8571,0,0.3
1958,"107",75,600,1.333333
1958,"108",0,NA,0
1958,"109",NA,NA,NA
1958,"110+",NA,NA,NA
1959,"0",4.3846,5.1791,0.047916
1959,"1",0.4666,0.4685,0.004675
1959,"2",0.1932,0.2156,0.002046
1959,"3",0.1378,0.141,0.001394
1959,"4",0.0883,0.1045,0.000965
1959,"5",0.0794,0.0952,0.000875
1959,"6",0.0607,0.0792,0.000701
1959,"7",0.0534,0.0634,0.000585
1959,"8",0.0506,0.0693,0.000602
1959,"9",0.0502,0.0589,0.000547
1959,"10",0.0382,0.0605,0.000496
1959,"11",0.0434,0.0566,0.000501
1959,"12",0.0442,0.0626,0.000536
1959,"13",0.0417,0.0695,0.000558
1959,"14",0.0475,0.0641,0.00056
1959,"15",0.0488,0.0915,0.000704
1959,"16",0.0551,0.0996,0.000774
1959,"17",0.052,0.1142,0.00083
1959,"18",0.0616,0.1288,0.00095
1959,"19",0.0598,0.1312,0.000955
1959,"20",0.0594,0.141,0.001003
1959,"21",0.0665,0.1346,0.001002
1959,"22",0.0725,0.1403,0.001056
1959,"23",0.0797,0.1542,0.00116
1959,"24",0.0763,0.1495,0.00112
1959,"25",0.0924,0.1492,0.001202
1959,"26",0.0858,0.1503,0.001173
1959,"27",0.0826,0.1502,0.001155
1959,"28",0.088,0.1601,0.001232
1959,"29",0.0908,0.1606,0.00125
1959,"30",0.1016,0.1668,0.001335
1959,"31",0.1078,0.1869,0.001464
1959,"32",0.1133,0.1998,0.001554
1959,"33",0.1232,0.1961,0.001586
1959,"34",0.1198,0.2078,0.001624
1959,"35",0.136,0.2042,0.001689
1959,"36",0.1593,0.2125,0.001847
1959,"37",0.156,0.2384,0.001951
1959,"38",0.1789,0.2524,0.002138
1959,"39",0.1741,0.2747,0.002221
1959,"40",0.1847,0.3061,0.002425
1959,"41",0.2075,0.3057,0.002542
1959,"42",0.2217,0.331,0.002739
1959,"43",0.2474,0.3574,0.003001
1959,"44",0.2405,0.3872,0.00311
1959,"45",0.2719,0.4288,0.003476
1959,"46",0.3143,0.4759,0.003925
1959,"47",0.3219,0.5352,0.004256
1959,"48",0.3548,0.5745,0.004617
1959,"49",0.3759,0.6476,0.005082
1959,"50",0.4238,0.7141,0.005651
1959,"51",0.4856,0.8405,0.00658
1959,"52",0.5148,0.8838,0.006937
1959,"53",0.5549,0.9928,0.007666
1959,"54",0.6054,1.1147,0.008506
1959,"55",0.636,1.1999,0.009062
1959,"56",0.7239,1.3227,0.010095
1959,"57",0.7787,1.4635,0.01104
1959,"58",0.8358,1.5998,0.011957
1959,"59",0.933,1.7796,0.01327
1959,"60",1.0136,1.9249,0.014308
1959,"61",1.1383,2.0847,0.015638
1959,"62",1.2428,2.2624,0.016922
1959,"63",1.3807,2.475,0.018536
1959,"64",1.614,2.6162,0.020439
1959,"65",1.7654,2.797,0.02211
1959,"66",1.9617,3.1054,0.02459
1959,"67",2.2265,3.2657,0.026786
1959,"68",2.3803,3.6095,0.0291
1959,"69",2.7014,3.9278,0.032278
1959,"70",3.0095,4.2561,0.03544
1959,"71",3.3851,4.6194,0.039138
1959,"72",3.773,5.1586,0.043684
1959,"73",4.2593,5.6041,0.048378
1959,"74",4.8791,6.2259,0.054596
1959,"75",5.5011,6.7869,0.06058
1959,"76",6.0497,7.6363,0.067392
1959,"77",6.9508,8.2618,0.075212
1959,"78",7.5408,8.8312,0.081021
1959,"79",8.5787,10.5423,0.094339
1959,"80",9.5522,11.6912,0.104845
1959,"81",10.526,12.4687,0.113729
1959,"82",12.09,14.3179,0.130547
1959,"83",13.5173,15.289,0.142749
1959,"84",14.4921,16.7116,0.154292
1959,"85",15.8653,18.1395,0.16812
1959,"86",17.2285,20.3368,0.185131
1959,"87",19.1601,21.9175,0.2028
1959,"88",20.8782,24.0496,0.221346
1959,"89",23.2483,25.5084,0.241253
1959,"90",24.022,27.8944,0.255177
1959,"100",53.0452,39.779,0.495652
1959,"101",62.2222,47.5248,0.58221
1959,"102",27.2727,0,0.2
1959,"103",36.1446,138.4615,0.5
1959,"104",70.5882,0,0.55814
1959,"105",66.6667,NA,0.666667
1959,"106",37.5,0,0.315789
1959,"107",0,0,0
1959,"108",120,NA,1.2
1959,"109",NA,NA,NA
1959,"110+",NA,NA,NA
1960,"0",4.1331,4.9432,0.045486
1960,"1",0.4265,0.4397,0.004333
1960,"2",0.1777,0.1879,0.001829
1960,"3",0.1153,0.1321,0.001239
1960,"4",0.0948,0.0984,0.000967
1960,"5",0.0661,0.0823,0.000744
1960,"6",0.0624,0.0753,0.00069
1960,"7",0.0511,0.065,0.000582
1960,"8",0.0461,0.0602,0.000533
1960,"9",0.0355,0.0531,0.000445
1960,"10",0.0388,0.0586,0.00049
1960,"11",0.037,0.0532,0.000453
1960,"12",0.0355,0.0605,0.000483
1960,"13",0.0387,0.0689,0.000541
1960,"14",0.0416,0.0706,0.000563
1960,"15",0.0397,0.0798,0.000601
1960,"16",0.0417,0.1126,0.000775
1960,"17",0.0523,0.1127,0.000825
1960,"18",0.052,0.1303,0.000909
1960,"19",0.0584,0.1418,0.000997
1960,"20",0.0582,0.1451,0.001015
1960,"21",0.059,0.1283,0.000936
1960,"22",0.0659,0.1302,0.000976
1960,"23",0.0704,0.1493,0.001087
1960,"24",0.0799,0.1617,0.001195
1960,"25",0.0825,0.1691,0.001246
1960,"26",0.0904,0.1532,0.00121
1960,"27",0.088,0.1462,0.001163
1960,"28",0.095,0.1469,0.001202
1960,"29",0.0977,0.1651,0.001305
1960,"30",0.1028,0.1762,0.001386
1960,"31",0.1089,0.1639,0.001357
1960,"32",0.1137,0.1778,0.00145
1960,"33",0.1187,0.1881,0.001524
1960,"34",0.133,0.1887,0.0016
1960,"35",0.1354,0.2093,0.001712
1960,"36",0.1473,0.2152,0.0018
1960,"37",0.1581,0.223,0.001891
1960,"38",0.1659,0.2422,0.002021
1960,"39",0.1809,0.2712,0.002237
1960,"40",0.1903,0.3163,0.002503
1960,"41",0.1962,0.3371,0.002632
1960,"42",0.2199,0.3287,0.002717
1960,"43",0.2305,0.3701,0.002972
1960,"44",0.2505,0.4256,0.003343
1960,"45",0.2809,0.4649,0.003693
1960,"46",0.3126,0.4971,0.004015
1960,"47",0.33,0.5583,0.004404
1960,"48",0.3571,0.6246,0.00487
1960,"49",0.3797,0.6567,0.005144
1960,"50",0.424,0.7716,0.005932
1960,"51",0.4579,0.8225,0.006352
1960,"52",0.5137,0.918,0.007099
1960,"53",0.5313,1.0006,0.007585
1960,"54",0.6067,1.1508,0.008692
1960,"55",0.6505,1.2498,0.009384
1960,"56",0.7048,1.4081,0.010409
1960,"57",0.7864,1.5303,0.011402
1960,"58",0.8859,1.6452,0.012453
1960,"59",0.899,1.7806,0.013128
1960,"60",1.036,2.011,0.014879
1960,"61",1.1341,2.1249,0.015859
1960,"62",1.3191,2.4034,0.018045
1960,"63",1.4227,2.5674,0.019247
1960,"64",1.5428,2.7673,0.020693
1960,"65",1.7321,3.0648,0.023007
1960,"66",2.016,3.2963,0.025656
1960,"67",2.2387,3.5735,0.028155
1960,"68",2.5155,3.7081,0.030311
1960,"69",2.8216,4.211,0.034165
1960,"70",3.1356,4.5225,0.03727
1960,"71",3.4934,4.8981,0.040919
1960,"72",4.0329,5.3531,0.045945
1960,"73",4.3813,5.8963,0.050277
1960,"74",4.8674,6.4114,0.055271
1960,"75",5.7178,7.327,0.064063
1960,"76",6.4439,7.959,0.070949
1960,"77",7.1627,8.6519,0.078048
1960,"78",8.3437,10.0686,0.090879
1960,"79",8.5179,10.4677,0.093583
1960,"80",10.2529,12.5509,0.112426
1960,"81",11.2769,13.587,0.122711
1960,"82",12.5417,14.6782,0.134617
1960,"83",13.9692,16.8228,0.151899
1960,"84",15.6628,18.2371,0.167496
1960,"85",16.7985,19.2379,0.17813
1960,"86",18.6472,22.0833,0.200537
1960,"87",20.4203,24.109,0.219184
1960,"88",22.3539,25.9735,0.237968
1960,"89",24.2513,28.0568,0.25729
1960,"90",27.3553,32.8215,0.294309
1960,"100",45.1977,76.9231,0.524017
1960,"101",41.3793,30,0.384615
1960,"102",49.1803,48.6486,0.490272
1960,"103",70.1299,85.7143,0.742857
1960,"104",76.9231,0,0.625
1960,"105",27.2727,0,0.193548
1960,"106",0,NA,0
1960,"107",100,0,0.8
1960,"108",85.7143,0,0.6
1960,"109",600,NA,6
1960,"110+",NA,NA,NA
1961,"0",3.8816,4.7195,0.043112
1961,"1",0.3525,0.3811,0.003672
1961,"2",0.1583,0.1694,0.00164
1961,"3",0.1058,0.125,0.001156
1961,"4",0.0772,0.0912,0.000844
1961,"5",0.0679,0.0847,0.000765
1961,"6",0.058,0.076,0.000672
1961,"7",0.0451,0.0628,0.000541
1961,"8",0.0402,0.0517,0.000461
1961,"9",0.0404,0.053,0.000468
1961,"10",0.0416,0.0505,0.000461
1961,"11",0.0351,0.0622,0.00049
1961,"12",0.0406,0.0587,0.000499
1961,"13",0.0403,0.0621,0.000514
1961,"14",0.0454,0.0744,0.000602
1961,"15",0.0427,0.0853,0.000644
1961,"16",0.0438,0.1135,0.000791
1961,"17",0.0555,0.1186,0.000873
1961,"18",0.0489,0.1431,0.000958
1961,"19",0.0533,0.1496,0.001009
1961,"20",0.0612,0.1444,0.001023
1961,"21",0.0613,0.1536,0.001072
1961,"22",0.0636,0.1367,0.001001
1961,"23",0.0745,0.1535,0.001133
1961,"24",0.0695,0.1614,0.00114
1961,"25",0.0742,0.1541,0.001128
1961,"26",0.0874,0.1456,0.001155
1961,"27",0.0804,0.1615,0.001197
1961,"28",0.0856,0.1697,0.001263
1961,"29",0.0888,0.1585,0.001226
1961,"30",0.0921,0.1711,0.001304
1961,"31",0.1113,0.1771,0.001433
1961,"32",0.0988,0.181,0.001388
1961,"33",0.1153,0.2121,0.001624
1961,"34",0.1184,0.1989,0.001575
1961,"35",0.1292,0.2017,0.001643
1961,"36",0.1386,0.2302,0.001829
1961,"37",0.1481,0.2534,0.001988
1961,"38",0.1628,0.2459,0.002024
1961,"39",0.1612,0.2819,0.002183
1961,"40",0.1871,0.3025,0.002418
1961,"41",0.1999,0.31,0.002524
1961,"42",0.2297,0.3474,0.002857
1961,"43",0.2231,0.3682,0.00292
1961,"44",0.2428,0.4089,0.003221
1961,"45",0.2596,0.4625,0.003567
1961,"46",0.288,0.4968,0.003882
1961,"47",0.3165,0.5203,0.004147
1961,"48",0.3445,0.5749,0.004559
1961,"49",0.3652,0.6752,0.005156
1961,"50",0.4261,0.7308,0.005741
1961,"51",0.4339,0.8075,0.006155
1961,"52",0.4868,0.9067,0.006907
1961,"53",0.5258,1.0225,0.007666
1961,"54",0.5684,1.1008,0.008258
1961,"55",0.6221,1.2119,0.009061
1961,"56",0.6876,1.3614,0.010104
1961,"57",0.7316,1.4866,0.010913
1961,"58",0.8542,1.6182,0.012163
1961,"59",0.908,1.8259,0.013408
1961,"60",1.0131,1.9659,0.014584
1961,"61",1.0912,2.1284,0.015699
1961,"62",1.2118,2.2841,0.016985
1961,"63",1.3389,2.4928,0.018527
1961,"64",1.5281,2.7243,0.020499
1961,"65",1.6447,2.8769,0.021715
1961,"66",1.8396,3.223,0.024261
1961,"67",2.1395,3.5101,0.027239
1961,"68",2.3722,3.6058,0.029019
1961,"69",2.6588,3.99,0.032306
1961,"70",2.9523,4.3157,0.035321
1961,"71",3.266,4.6256,0.03842
1961,"72",3.6299,5.2033,0.042957
1961,"73",4.1772,5.6806,0.048121
1961,"74",4.8084,6.2619,0.05424
1961,"75",5.2358,6.8276,0.059107
1961,"76",6.0146,7.7056,0.067321
1961,"77",6.762,8.4202,0.074684
1961,"78",7.3625,8.9699,0.080495
1961,"79",8.3777,10.2916,0.091951
1961,"80",9.2198,11.5808,0.102252
1961,"81",10.7319,13.0025,0.116968
1961,"82",11.7586,13.9672,0.126975
1961,"83",13.0138,15.2595,0.139679
1961,"84",14.5791,16.8654,0.155441
1961,"85",16.5623,18.7851,0.174872
1961,"86",17.4874,20.004,0.185188
1961,"87",19.2698,22.6764,0.206367
1961,"88",21.6054,24.5421,0.22773
1961,"89",22.7683,26.6391,0.242766
1961,"90",25.1328,28.5711,0.264352
1961,"100",49.6172,41.4894,0.478002
1961,"101",43.5331,27.907,0.401985
1961,"102",63.9594,24.3243,0.531365
1961,"103",28.5714,71.4286,0.408163
1961,"104",13.0435,150,0.333333
1961,"105",104.3478,0,0.75
1961,"106",35.2941,85.7143,0.5
1961,"107",150,NA,1.5
1961,"108",0,0,0
1961,"109",0,0,0
1961,"110+",NA,NA,NA
1962,"0",3.9395,4.7814,0.043706
1962,"1",0.3645,0.3669,0.003657
1962,"2",0.1704,0.1758,0.001732
1962,"3",0.102,0.1177,0.0011
1962,"4",0.0704,0.0978,0.000844
1962,"5",0.0598,0.0773,0.000688
1962,"6",0.0572,0.0708,0.000641
1962,"7",0.0473,0.065,0.000563
1962,"8",0.0411,0.0618,0.000516
1962,"9",0.037,0.0577,0.000476
1962,"10",0.0351,0.0522,0.000439
1962,"11",0.0395,0.0479,0.000438
1962,"12",0.0414,0.0541,0.00048
1962,"13",0.0406,0.0573,0.000491
1962,"14",0.0388,0.0753,0.000574
1962,"15",0.0383,0.0869,0.00063
1962,"16",0.0447,0.1013,0.000734
1962,"17",0.054,0.119,0.000869
1962,"18",0.053,0.144,0.000987
1962,"19",0.0553,0.1644,0.001095
1962,"20",0.0591,0.1434,0.001007
1962,"21",0.0625,0.1377,0.000996
1962,"22",0.0664,0.1402,0.001031
1962,"23",0.0749,0.1507,0.001126
1962,"24",0.0681,0.1633,0.001147
1962,"25",0.0727,0.1615,0.001156
1962,"26",0.0852,0.1454,0.001143
1962,"27",0.0817,0.1537,0.001165
1962,"28",0.0878,0.1556,0.001207
1962,"29",0.09,0.168,0.001277
1962,"30",0.0931,0.166,0.001284
1962,"31",0.1055,0.1725,0.001379
1962,"32",0.1051,0.1905,0.001466
1962,"33",0.1234,0.1872,0.001544
1962,"34",0.1333,0.2065,0.001689
1962,"35",0.1257,0.2167,0.001699
1962,"36",0.132,0.2271,0.001781
1962,"37",0.1598,0.2564,0.002065
1962,"38",0.1537,0.2769,0.00213
1962,"39",0.1603,0.2785,0.002167
1962,"40",0.1989,0.3038,0.002486
1962,"41",0.2099,0.3305,0.002671
1962,"42",0.2229,0.3453,0.002812
1962,"43",0.2295,0.4049,0.003128
1962,"44",0.2471,0.3935,0.003166
1962,"45",0.2683,0.4475,0.003539
1962,"46",0.3073,0.5062,0.004024
1962,"47",0.3148,0.557,0.00431
1962,"48",0.3647,0.6154,0.004854
1962,"49",0.3939,0.6781,0.005312
1962,"50",0.4344,0.7695,0.005968
1962,"51",0.462,0.8155,0.006336
1962,"52",0.4992,0.9223,0.007046
1962,"53",0.5493,1.0122,0.007738
1962,"54",0.5736,1.183,0.008684
1962,"55",0.6454,1.3265,0.009739
1962,"56",0.6865,1.4142,0.01036
1962,"57",0.8046,1.6297,0.011988
1962,"58",0.8868,1.7087,0.01277
1962,"59",0.9513,1.9154,0.014065
1962,"60",1.0396,2.0383,0.015087
1962,"61",1.1629,2.2686,0.016775
1962,"62",1.2714,2.5175,0.018439
1962,"63",1.3762,2.6468,0.019497
1962,"64",1.5849,2.9405,0.021849
1962,"65",1.7933,3.2578,0.024283
1962,"66",1.9031,3.4129,0.025442
1962,"67",2.1778,3.6502,0.027975
1962,"68",2.4821,4.0748,0.031561
1962,"69",2.8996,4.3127,0.035021
1962,"70",3.2399,4.8805,0.039394
1962,"71",3.5285,5.0668,0.041776
1962,"72",4.068,5.633,0.047257
1962,"73",4.3579,6.1408,0.051062
1962,"74",5.0763,6.676,0.057461
1962,"75",5.8616,7.3851,0.065015
1962,"76",6.3608,8.1143,0.070978
1962,"77",7.4279,9.1516,0.081521
1962,"78",8.1254,10.036,0.089312
1962,"79",9.0964,10.8303,0.098301
1962,"80",10.4214,12.7615,0.114042
1962,"81",11.1234,13.3662,0.120651
1962,"82",12.9802,15.6252,0.140891
1962,"83",13.8296,16.6944,0.150302
1962,"84",15.7377,18.4419,0.168694
1962,"85",17.9282,20.1371,0.188471
1962,"86",19.2077,22.9478,0.207423
1962,"87",20.4576,23.9853,0.218762
1962,"88",23.474,26.3688,0.246151
1962,"89",25.4042,29.1457,0.268619
1962,"90",27.938,31.8056,0.294096
1962,"100",58.4235,60.7595,0.590498
1962,"101",50.7937,84.8485,0.578616
1962,"102",43.0769,62.069,0.474308
1962,"103",83.4783,50,0.736196
1962,"104",73.8462,105.8824,0.804878
1962,"105",114.2857,NA,1.142857
1962,"106",120,120,1.2
1962,"107",150,0,0.857143
1962,"108",0,NA,0
1962,"109",150,0,0.857143
1962,"110+",0,0,0
1963,"0",3.7565,4.6101,0.041931
1963,"1",0.3244,0.3241,0.003243
1963,"2",0.1427,0.1581,0.001506
1963,"3",0.1026,0.1101,0.001065
1963,"4",0.083,0.0964,0.000899
1963,"5",0.0647,0.0734,0.000692
1963,"6",0.0578,0.0678,0.000629
1963,"7",0.0498,0.0701,0.000601
1963,"8",0.0424,0.0585,0.000506
1963,"9",0.0421,0.0537,0.00048
1963,"10",0.0375,0.0529,0.000454
1963,"11",0.0426,0.0543,0.000486
1963,"12",0.0442,0.0522,0.000483
1963,"13",0.0453,0.0552,0.000504
1963,"14",0.0455,0.0597,0.000527
1963,"15",0.0476,0.0952,0.000718
1963,"16",0.0506,0.1151,0.000833
1963,"17",0.0584,0.1294,0.000944
1963,"18",0.0546,0.1499,0.001027
1963,"19",0.0623,0.1687,0.001156
1963,"20",0.0717,0.1549,0.00113
1963,"21",0.0654,0.1559,0.001101
1963,"22",0.0713,0.1391,0.001047
1963,"23",0.0702,0.1661,0.001178
1963,"24",0.0701,0.1625,0.00116
1963,"25",0.0772,0.1671,0.001212
1963,"26",0.082,0.1657,0.001225
1963,"27",0.0738,0.1687,0.001197
1963,"28",0.0883,0.1743,0.001299
1963,"29",0.0931,0.162,0.001265
1963,"30",0.0918,0.186,0.001374
1963,"31",0.0966,0.1892,0.001415
1963,"32",0.0997,0.1885,0.001428
1963,"33",0.1076,0.1982,0.001517
1963,"34",0.1218,0.1971,0.001585
1963,"35",0.1311,0.2139,0.001714
1963,"36",0.1397,0.2532,0.001948
1963,"37",0.1468,0.2585,0.00201
1963,"38",0.1671,0.2801,0.002218
1963,"39",0.1769,0.3142,0.00243
